id,status,add_extent,optimal_extent,n_faces
734,ok,37.8356,37.8356,40
7340,ok,44.3369,44.3369,21
7341,ok,47.1439,47.1439,14
7342,ok,42.9613,42.9613,36
7343,ok,44.4464,44.4464,21
7344,ok,35.4284,35.4284,31
7345,ok,36.5970,36.5970,25
7346,ok,47.8349,47.8349,28
7347,ok,32.5379,32.5379,17
7348,ok,46.1581,46.1581,26
7349,ok,46.0265,46.0265,27
735,ok,46.9033,46.9033,15
7350,ok,29.0688,29.0688,21
7351,ok,36.8867,36.8867,39
7352,ok,49.7004,49.7004,33
7353,ok,47.9308,47.9308,23
7354,ok,55.6274,49.5611,23
7355,ok,42.7956,42.7956,29
7356,ok,46.0974,46.0974,47
7357,ok,39.3051,39.3051,19
7358,ok,49.0677,49.0677,24
7359,ok,35.1398,35.1398,10
736,ok,47.6890,47.6890,20
7360,ok,41.0517,41.0517,23
7361,ok,49.2999,49.2999,21
7362,ok,46.2332,46.2332,16
7363,ok,44.0554,44.0554,24
7364,ok,22.5209,22.5209,24
7365,ok,46.1739,46.1739,22
7366,ok,31.0160,31.0160,18
7367,ok,49.6938,49.6938,38
7368,ok,46.8072,46.8072,34
7369,ok,30.6266,30.6266,37
737,ok,42.9789,42.9789,11
7370,ok,24.1682,24.1682,23
7371,ok,46.8047,46.8047,32
7372,ok,31.2131,30.7122,29
7373,ok,45.3711,45.3711,11
7374,ok,41.1347,41.1347,19
7375,ok,37.4154,37.4154,17
7376,ok,49.4742,49.4742,18
7377,ok,18.5370,18.5370,28
7378,ok,39.8864,39.8864,14
7379,ok,22.9246,21.4896,23
738,ok,34.7712,34.7712,27
7380,ok,35.0240,35.0240,16
7381,ok,46.2767,46.2767,22
7382,ok,47.1375,47.1375,19
7383,ok,35.7579,35.7579,16
7384,ok,45.8025,45.8025,17
7385,ok,46.7392,46.7392,16
7386,ok,47.3586,47.3586,23
7387,ok,44.3747,44.3747,15
7389,ok,32.8738,32.8738,27
739,ok,39.6744,39.6744,21
7390,ok,32.8926,32.8926,35
7391,ok,49.7467,49.7467,36
7392,ok,38.4053,38.4053,36
7393,ok,47.0838,47.0838,19
7394,ok,39.1051,39.1051,30
7395,ok,45.8965,45.8965,12
7396,ok,41.9846,41.9846,22
7397,ok,40.5260,40.5260,28
7398,ok,32.6489,32.6489,13
7399,ok,44.7160,44.7160,30
74,ok,47.3518,47.3518,20
740,ok,39.0954,39.0954,27
7400,ok,48.9021,48.9021,21
7401,ok,31.6127,31.6127,38
7402,ok,45.4377,40.4826,12
7403,ok,47.7148,47.7148,38
7404,ok,32.3436,32.2933,21
7405,ok,35.3002,35.3002,24
7407,ok,40.3028,40.3028,44
7408,ok,47.4804,47.4804,25
7409,ok,35.7066,35.7066,38
741,ok,33.3925,33.3925,27
7410,ok,33.3903,33.3903,19
7411,ok,48.7854,48.7854,32
7412,ok,42.6166,42.6166,12
7413,ok,20.2190,19.2205,25
7414,ok,46.8789,46.8789,13
7415,ok,34.2521,34.2521,13
7416,ok,46.0170,46.0170,17
7417,ok,45.4385,45.4385,21
7418,ok,49.5221,49.5221,17
7419,ok,32.2451,32.2451,34
742,ok,38.8970,38.8970,31
7420,ok,32.0796,32.0796,17
7421,ok,28.9218,28.9218,24
7422,ok,37.4569,37.4569,15
7423,ok,46.7648,46.7648,14
7424,ok,47.1115,47.1115,22
7425,ok,37.5677,37.5677,14
7426,ok,38.7238,38.7238,21
7427,ok,47.4127,47.4127,19
7428,ok,44.2602,44.2602,25
7429,ok,31.1087,31.1087,24
743,ok,48.1628,48.1628,20
7430,ok,46.8588,46.8588,13
7431,ok,38.4687,38.4687,25
7432,ok,48.7121,48.7121,32
7433,ok,22.0706,22.0706,13
7434,ok,45.9329,45.9329,18
7436,ok,42.8677,42.8677,11
7437,ok,34.5849,34.5849,20
7438,ok,49.9750,49.9750,51
7439,ok,43.8825,43.8825,16
744,ok,41.1612,41.1612,22
7440,ok,48.8750,48.8750,31
7441,ok,34.3590,34.3590,11
7442,ok,41.6499,41.6499,21
7443,ok,44.3242,44.3242,19
7444,ok,45.0744,45.0744,32
7445,ok,33.4667,33.4667,19
7446,ok,49.8685,49.8685,14
7447,ok,46.7672,46.7672,10
7448,ok,46.0975,46.0975,34
7449,ok,44.2304,44.2304,20
745,ok,32.7851,32.7851,31
7450,ok,45.6127,45.6127,12
7451,ok,35.9408,35.9408,22
7452,ok,34.5087,34.5087,39
7453,ok,35.8077,35.8077,19
7454,ok,47.1195,47.1195,16
7455,ok,47.3383,47.3383,16
7456,ok,41.3057,41.3057,34
7457,ok,36.8932,36.8932,13
7458,ok,24.1582,24.1582,20
7459,ok,42.7168,42.7168,15
746,ok,49.3491,49.3491,21
7460,ok,32.0581,32.0581,25
7461,ok,23.1229,23.1229,21
7462,ok,49.5391,49.5391,29
7463,ok,43.0528,43.0528,22
7464,ok,47.7388,47.7388,25
7465,ok,41.4959,41.4959,20
7466,ok,26.4026,26.4026,41
7467,ok,42.4417,42.4417,14
7468,ok,40.1036,40.1036,13
7469,ok,46.7973,46.7973,25
747,ok,41.3400,41.3400,20
7470,ok,45.7965,45.7965,25
7471,ok,24.9257,24.9257,18
7472,ok,25.8328,25.8328,17
7473,ok,49.6783,49.6783,24
7474,ok,29.8289,29.8289,14
7475,ok,45.8151,45.8151,34
7476,ok,37.8395,37.8395,21
7477,ok,47.6961,47.6961,23
7478,ok,43.6688,43.6688,23
7479,ok,45.9722,45.9722,15
748,ok,38.0408,38.0408,25
7480,ok,36.8125,36.8125,12
7481,ok,46.1239,46.1239,12
7482,ok,46.5735,46.5735,22
7483,ok,45.6520,45.6520,37
7484,ok,29.9319,29.9319,33
7485,ok,48.5522,48.5522,44
7486,ok,40.2607,40.2607,23
7487,ok,30.0118,30.0118,16
7488,ok,42.8881,41.2789,13
7489,ok,21.9521,21.9521,9
749,ok,29.3489,29.3489,28
7490,ok,49.4912,49.4912,29
7491,ok,41.0815,41.0815,29
7492,ok,32.1014,32.1014,17
7493,ok,47.5803,47.5803,18
7494,ok,26.8767,26.8767,37
7495,ok,44.5180,44.5180,21
7496,ok,43.9162,43.9162,17
7497,ok,28.6015,28.6015,29
7498,ok,27.6937,27.6937,28
7499,ok,49.1589,49.1589,17
75,ok,34.7203,34.7203,12
750,ok,45.6910,45.6910,36
7500,ok,40.4406,40.4406,24
7501,ok,48.0369,48.0369,22
7502,ok,47.7260,47.7260,42
7503,ok,49.0542,49.0542,22
7504,ok,37.3653,37.3653,32
7505,ok,30.1858,30.1858,12
7506,ok,43.0978,43.0978,34
7507,ok,45.1965,45.1965,24
7508,ok,37.9160,37.9160,21
7509,ok,48.4617,48.4617,27
751,ok,39.3802,39.3802,23
7510,ok,45.6546,45.6546,13
7511,ok,46.8159,46.8159,21
7512,ok,47.7481,47.7481,17
7513,ok,45.1397,45.1397,28
7514,ok,47.3071,47.3071,22
7515,ok,31.1269,31.1269,23
7516,ok,46.0606,46.0606,15
7518,ok,33.4544,33.4544,19
7519,ok,48.7129,48.7129,23
752,ok,39.8517,39.8517,26
7520,ok,28.6176,28.6176,24
7521,ok,38.8498,38.8498,23
7522,ok,33.9442,33.9442,25
7523,ok,23.1301,23.1301,43
7524,ok,42.9382,42.9382,22
7525,ok,39.8723,39.8723,17
7526,ok,45.6532,45.6532,15
7527,ok,41.7086,41.7086,27
7528,ok,44.3692,44.3692,23
7529,ok,44.7824,44.7824,11
753,ok,21.3758,21.3758,28
7530,ok,47.0802,47.0802,18
7531,ok,49.4345,49.4345,24
7532,ok,28.3450,28.3450,18
7533,ok,42.2753,42.2753,31
7534,ok,48.2202,48.2202,18
7535,ok,34.4499,34.4499,14
7536,ok,39.3605,38.4564,27
7537,ok,49.3514,49.3514,24
7538,ok,37.6611,37.6611,22
7539,ok,42.5321,42.5321,21
754,ok,40.5351,40.5351,21
7540,ok,45.6897,45.6897,21
7541,ok,33.8945,33.8945,26
7542,ok,36.5444,36.5444,21
7543,ok,41.4443,41.4443,23
7544,ok,40.5148,40.5148,29
7545,ok,29.5465,29.5465,37
7546,ok,49.2636,49.2636,29
7547,ok,48.6605,48.6605,38
7548,ok,49.5291,49.5291,28
7549,ok,47.0596,47.0596,28
755,ok,44.2414,44.2414,31
7550,ok,43.2561,43.2561,18
7551,ok,31.0271,31.0271,23
7552,ok,42.0734,42.0734,37
7553,ok,45.9315,45.9315,12
7554,ok,41.6999,41.6999,17
7555,ok,43.5989,43.4427,27
7556,ok,34.9098,34.9098,29
7557,ok,45.1681,45.1681,13
7558,ok,49.3434,49.3434,22
7559,ok,46.4947,45.5549,42
756,ok,47.6475,47.6475,47
7560,ok,34.6359,34.6359,26
7561,ok,49.9803,49.9803,31
7562,ok,35.6176,35.6176,25
7563,ok,21.8900,21.8900,14
7564,ok,33.8077,33.6717,13
7565,ok,46.6887,46.6887,14
7566,ok,46.5268,46.5268,28
7567,ok,40.0633,40.0633,17
7568,ok,41.1541,41.1541,31
7569,ok,18.7374,18.7374,23
757,ok,40.3717,40.3717,15
7570,ok,48.2231,48.2231,21
7571,ok,40.3544,40.3544,13
7572,ok,46.1408,46.1408,22
7573,ok,33.0039,33.0039,20
7574,ok,22.7744,22.7744,19
7575,ok,48.4705,48.4705,15
7576,ok,42.2380,42.2380,20
7577,ok,45.9243,45.9243,18
7578,ok,41.0709,41.0709,10
7579,ok,46.9894,46.9894,9
758,ok,35.3637,35.3637,18
7580,ok,31.1071,31.1071,29
7581,ok,41.3130,41.3130,25
7582,ok,23.1546,23.1546,17
7583,ok,49.8103,49.8103,17
7584,ok,42.0611,42.0611,21
7585,ok,46.2119,46.2119,20
7586,ok,42.3048,42.3048,18
7587,ok,44.0699,44.0699,18
7588,ok,43.2287,43.2287,17
7589,ok,42.1348,42.1348,19
759,ok,33.5739,33.5739,11
7590,ok,44.3790,44.3790,25
7591,ok,41.3376,41.3376,14
7592,ok,43.8516,43.8516,24
7593,ok,46.6242,46.6242,19
7594,ok,48.9834,48.9834,30
7595,ok,44.1846,44.1846,37
7596,ok,38.4189,38.4189,32
7597,ok,32.4203,31.7095,32
7598,ok,49.1579,49.1579,19
7599,ok,42.3501,42.3501,17
76,ok,37.7556,37.7556,15
760,ok,35.3632,35.3632,23
7600,ok,32.3194,32.3194,18
7601,ok,33.4721,33.4721,28
7602,ok,49.3643,49.3643,28
7603,ok,40.2398,40.2398,21
7604,ok,22.9233,22.9233,14
7605,ok,32.4663,32.4663,13
7606,ok,35.8490,35.8490,22
7607,ok,48.0993,48.0993,11
7608,ok,28.0091,28.0091,15
7609,ok,34.5966,34.5965,23
761,ok,42.6636,42.6636,23
7610,ok,40.0735,40.0735,21
7611,ok,45.6693,45.6693,34
7612,ok,49.0593,49.0593,32
7613,ok,40.8011,40.8011,12
7614,ok,47.2616,47.2616,26
7615,ok,48.8246,48.8246,13
7616,ok,44.6296,44.6296,22
7617,ok,42.8769,42.8769,24
7618,ok,33.5459,33.5459,15
7619,ok,43.8671,43.8671,11
762,ok,41.9219,40.4710,35
7620,ok,33.5076,31.5687,23
7621,ok,39.8746,39.8746,23
7622,ok,33.0361,33.0361,23
7623,ok,42.7500,42.7500,21
7624,ok,48.9930,48.9930,11
7625,ok,24.3556,24.3556,34
7626,ok,28.1941,28.1941,29
7627,ok,45.3179,45.3179,26
7628,ok,45.2214,45.2214,24
7629,ok,24.3577,24.3577,25
7630,ok,23.8812,23.8812,13
7631,ok,45.6691,45.6691,21
7632,ok,24.3654,24.3654,31
7633,ok,40.8568,40.8568,29
7634,ok,49.6705,49.6705,12
7635,ok,34.9242,34.9242,33
7636,ok,41.2158,40.8369,55
7637,ok,46.5667,46.5667,32
7638,ok,37.0908,37.0908,19
7639,ok,34.9069,34.9069,12
764,ok,35.9272,35.9272,31
7640,ok,48.6094,48.6094,26
7641,ok,33.4062,33.4062,15
7642,ok,47.3422,47.3422,40
7643,ok,39.9665,39.9665,26
7644,ok,46.5051,46.5051,25
7645,ok,31.6933,31.6933,23
7646,ok,40.3269,40.3269,16
7647,ok,48.9406,48.9406,22
7648,ok,51.2439,49.8981,20
7649,ok,47.6967,47.6967,8
765,ok,34.2156,34.2156,19
7650,ok,46.9837,46.9837,17
7651,ok,39.8901,39.8901,12
7652,ok,25.8181,25.8181,14
7653,ok,38.0709,38.0709,23
7654,ok,48.2014,48.2014,21
7655,ok,44.2783,44.2783,26
7656,ok,49.2297,49.2297,27
7657,ok,45.7164,45.7164,18
7658,ok,49.7951,49.7951,15
7659,ok,26.6136,26.6136,27
766,ok,38.9356,38.9356,17
7660,ok,27.1916,27.1916,18
7661,ok,31.4248,31.4248,23
7662,ok,30.5807,30.5807,36
7663,ok,47.0507,47.0507,17
7664,ok,39.2088,38.7810,19
7665,ok,31.2546,31.2546,13
7666,ok,46.0341,46.0341,19
7667,ok,40.7274,40.7274,35
7668,ok,25.4623,25.4623,39
7669,ok,37.6072,37.6072,22
767,ok,42.1800,42.1800,20
7670,ok,26.8206,26.8206,18
7671,ok,42.2922,42.2922,17
7672,ok,46.6065,46.6065,35
7673,ok,49.0953,49.0953,31
7674,ok,24.5186,24.5186,21
7675,ok,25.8066,25.8066,32
7676,ok,45.9332,45.9332,22
7677,ok,44.1822,44.1822,24
7678,ok,37.1891,37.1891,26
7679,ok,35.8609,35.8609,15
768,ok,44.9986,44.9986,26
7680,ok,26.9679,26.9679,19
7681,ok,37.7100,33.5976,19
7682,ok,43.9817,43.9817,35
7683,ok,43.9903,43.9903,34
7684,ok,47.7662,47.7662,19
7685,ok,44.3062,44.3062,19
7686,ok,29.1223,28.2625,29
7687,ok,35.7520,35.7520,31
7688,ok,34.8739,34.8739,32
7689,ok,35.3710,35.3710,33
769,ok,14.9197,14.9197,19
7690,ok,49.8090,49.8090,23
7691,ok,38.7545,38.7545,43
7692,ok,25.5739,25.5739,44
7693,ok,45.0746,45.0746,34
7694,ok,36.8735,36.8735,24
7695,ok,38.1729,37.9780,26
7696,ok,26.2999,26.2999,11
7698,ok,43.8472,43.8472,14
7699,ok,19.7793,19.7793,29
77,ok,37.2361,37.2361,25
770,ok,49.8286,49.8286,13
7700,ok,41.3627,41.3627,27
7701,ok,44.6054,44.6054,17
7702,ok,43.9794,43.9794,36
7703,ok,46.8843,46.8843,32
7704,ok,43.0905,43.0905,22
7705,ok,45.8743,45.8743,32
7706,ok,49.9165,49.9165,16
7707,ok,46.1178,46.1178,28
7708,ok,41.4610,41.4610,36
7709,ok,47.1075,47.1075,31
771,ok,35.6006,35.6006,11
7710,ok,34.9939,34.9939,22
7711,ok,37.9545,37.9545,16
7712,ok,38.4614,38.4614,15
7713,ok,20.1940,20.1940,19
7714,ok,41.8979,41.8979,19
7715,ok,39.5655,39.5655,9
7716,ok,45.0434,45.0434,13
7717,ok,29.6189,29.6189,20
7718,ok,40.2740,40.2740,10
7719,ok,30.8634,30.8634,18
772,ok,47.7665,47.7665,9
7720,ok,31.4002,31.4002,25
7721,ok,47.5171,47.5171,24
7722,ok,45.2608,45.2608,24
7723,ok,21.2764,21.2764,19
7724,ok,40.3285,40.3285,27
7725,ok,45.1344,45.1344,17
7726,ok,28.4117,28.4117,23
7727,ok,48.1839,48.1839,24
7728,ok,22.3149,22.3149,21
7729,ok,49.4120,49.4120,20
773,ok,41.5572,41.5572,27
7730,ok,48.8784,48.8784,28
7731,ok,38.2868,38.2868,12
7732,ok,45.3612,45.3612,43
7733,ok,43.2721,43.2721,23
7734,ok,46.3224,46.3224,23
7735,ok,48.0680,48.0680,20
7736,ok,41.5011,41.5011,21
7737,ok,43.7351,43.7351,22
7738,ok,33.0807,33.0807,23
7739,ok,47.2271,47.2271,29
774,ok,26.4091,26.4091,11
7740,ok,42.2989,42.2989,19
7741,ok,45.2079,45.2079,19
7742,ok,43.7682,43.7682,15
7743,ok,41.8044,41.8044,17
7744,ok,36.0295,36.0295,26
7745,ok,44.8210,44.8210,12
7746,ok,36.8643,36.8643,29
7747,ok,23.0748,23.0748,22
7748,ok,32.4803,32.4803,17
7749,ok,35.2972,35.2972,23
775,ok,37.4125,37.4125,23
7750,ok,43.9441,43.9441,21
7751,ok,31.3051,31.3051,33
7752,ok,42.3092,42.3092,27
7753,ok,47.7445,47.7445,21
7754,ok,26.9473,26.9473,19
7755,ok,44.4928,44.4928,30
7756,ok,48.6262,48.6262,17
7757,ok,42.2632,42.2632,33
7758,ok,38.3434,38.3434,21
7759,ok,48.9004,48.9004,16
776,ok,31.3795,31.3795,30
7760,ok,39.7402,39.7402,25
7761,ok,47.4911,47.4911,14
7762,ok,37.5294,37.5294,53
7763,ok,41.6158,41.6158,28
7764,ok,41.3748,41.3748,15
7765,ok,35.5960,35.5960,32
7766,ok,48.7362,48.7362,23
7767,ok,48.9095,48.9095,11
7768,ok,40.1359,40.1359,24
7769,ok,43.8224,43.8224,20
777,ok,32.6342,32.6342,20
7770,ok,46.3011,46.3011,33
7771,ok,43.6689,43.6689,24
7772,ok,49.8864,49.8864,24
7773,ok,40.8391,40.8391,24
7774,ok,32.0516,32.0516,37
7775,ok,48.0140,48.0140,21
7776,ok,41.0879,41.0879,17
7777,ok,45.6851,45.6851,39
7778,ok,36.9080,36.9080,19
7779,ok,38.5911,38.5911,21
778,ok,45.0929,45.0929,28
7780,ok,43.1077,43.1077,20
7781,ok,28.3584,28.3584,27
7782,ok,40.6121,40.6121,15
7783,ok,30.0757,30.0757,20
7784,ok,34.7562,34.7562,36
7785,ok,43.2669,43.2669,28
7786,ok,33.6717,33.6717,19
7787,ok,29.9112,29.9112,38
7788,ok,20.7543,20.7543,38
7789,ok,48.8962,48.8962,23
779,ok,17.0123,17.0123,35
7790,ok,47.8101,47.8101,18
7791,ok,28.4122,28.4122,31
7792,ok,47.1499,47.1499,35
7793,ok,48.5193,48.5193,23
7794,ok,46.2694,46.2694,19
7795,ok,49.2264,49.2264,30
7796,ok,30.0184,29.1391,38
7797,ok,42.7917,42.7917,27
7798,ok,21.2251,21.2251,41
7799,ok,44.6394,44.6394,9
78,ok,39.5782,39.5782,8
780,ok,29.3603,29.3603,26
7800,ok,45.9475,45.9475,29
7801,ok,20.5273,20.5273,27
7802,ok,34.4667,34.4667,39
7803,ok,26.8224,26.8224,33
7804,ok,26.7527,26.7527,37
7805,ok,41.8159,41.8159,31
7806,ok,43.6966,43.6966,32
7807,ok,42.1463,42.1463,15
7808,ok,46.0695,46.0695,27
7809,ok,52.0711,49.6183,20
781,ok,50.6737,48.5552,19
7810,ok,27.3988,27.3988,19
7811,ok,48.8080,48.8080,33
7812,ok,48.5957,48.5956,23
7813,ok,42.5080,42.5080,32
7814,ok,41.8989,41.8989,38
7815,ok,46.3906,46.3906,33
7816,ok,47.0814,47.0814,48
7817,ok,39.6311,39.6311,29
7818,ok,48.4659,48.4659,16
7819,ok,45.1965,45.1965,29
782,ok,41.5393,41.5393,28
7820,ok,49.9643,49.9643,19
7821,ok,46.3904,46.3904,22
7822,ok,38.4237,38.4237,39
7823,ok,45.7376,45.7376,14
7824,ok,42.0625,42.0625,16
7825,ok,47.7187,47.7187,29
7826,ok,39.5637,39.5637,24
7827,ok,44.2339,40.3661,19
7828,ok,44.8050,39.9190,10
7829,ok,38.4203,37.5056,37
783,ok,49.4493,49.4493,33
7830,ok,21.7328,21.7328,15
7831,ok,42.4428,42.4428,18
7832,ok,49.0220,49.0220,23
7833,ok,40.0435,40.0435,25
7834,ok,44.7376,44.7376,24
7836,ok,47.8235,47.8235,20
7837,ok,40.3625,40.3625,22
7838,ok,38.6776,38.6776,16
7839,ok,45.4534,45.4534,14
784,ok,36.3716,36.3716,16
7840,ok,24.9683,24.9683,24
7841,ok,30.8862,30.8862,10
7842,ok,40.8094,40.8094,16
7843,ok,41.9412,41.9412,18
7844,ok,45.4005,45.4005,22
7845,ok,44.6935,44.6935,33
7846,ok,49.2185,49.2185,20
7847,ok,49.3659,49.3659,34
7848,ok,34.4129,33.3373,21
7849,ok,42.9417,42.9417,31
785,ok,49.2429,49.2429,26
7850,ok,47.8466,47.8466,24
7851,ok,47.3115,47.3115,11
7852,ok,40.3214,40.3214,11
7853,ok,36.7006,36.7006,20
7854,ok,46.9176,46.9176,21
7855,ok,48.3384,48.3384,34
7856,ok,48.1980,48.1980,28
7857,ok,58.0611,49.4782,37
7858,ok,36.1129,36.1129,27
786,ok,14.3338,14.3338,22
7860,ok,46.8703,46.8703,10
7861,ok,42.3443,42.3443,25
7862,ok,33.4206,33.4206,38
7863,ok,33.7939,32.5656,19
7864,ok,45.9027,45.9027,20
7865,ok,47.1418,47.1418,15
7866,ok,35.8465,35.8465,26
7867,ok,49.6141,49.6141,10
7868,ok,44.6281,44.6281,13
7869,ok,47.4951,47.4951,35
787,ok,37.2414,37.2414,24
7870,ok,44.1789,44.1789,36
7871,ok,46.9842,46.9842,26
7872,ok,35.7746,35.7746,18
7873,ok,37.3990,37.3990,28
7874,ok,34.6755,34.6755,24
7875,ok,24.1068,24.1068,25
7876,ok,36.0483,36.0483,42
7877,ok,41.2907,41.2907,10
7878,ok,44.6965,44.6965,23
7879,ok,28.4235,28.4235,15
788,ok,28.4792,28.4792,22
7880,ok,40.3240,40.3240,26
7881,ok,48.2990,48.2990,28
7882,ok,33.8115,33.8115,26
7883,ok,36.3422,36.3422,21
7884,ok,40.2703,40.2703,52
7885,ok,37.0521,37.0521,18
7886,ok,48.5287,48.5287,32
7887,ok,40.9878,40.9873,19
7888,ok,33.8261,33.8261,36
7889,ok,30.1051,29.7908,38
7890,ok,43.5315,43.5315,20
7891,ok,42.5550,42.5550,21
7892,ok,36.3202,36.3202,23
7893,ok,42.7627,42.7627,25
7894,ok,48.0499,48.0499,23
7895,ok,45.9522,45.9522,27
7896,ok,44.6653,44.6653,24
7897,ok,43.2692,43.2692,37
7898,ok,22.2853,22.2410,31
7899,ok,35.8094,35.8094,19
79,ok,42.9008,42.9008,29
790,ok,49.7672,49.7672,11
7900,ok,36.9319,36.9319,16
7901,ok,33.9410,33.9410,17
7902,ok,46.8967,46.8967,27
7903,ok,36.6164,36.1602,22
7904,ok,47.0408,47.0408,14
7905,ok,47.0584,47.0584,20
7906,ok,44.6607,44.6607,26
7907,ok,40.1930,40.1930,16
7908,ok,45.0554,45.0554,18
7909,ok,42.7770,42.7770,17
791,ok,47.7197,47.7197,28
7910,ok,33.8226,33.8226,16
7911,ok,24.8319,24.8319,12
7912,ok,48.4611,48.4611,18
7913,ok,39.2971,35.0116,21
7914,ok,49.1421,49.1421,28
7915,ok,49.7284,49.7284,27
7916,ok,36.1963,36.1963,22
7917,ok,32.2991,32.2991,41
7918,ok,39.7654,39.7654,33
7919,ok,50.8446,49.0912,36
792,ok,48.5738,48.5738,25
7920,ok,45.0240,45.0240,33
7921,ok,33.0820,33.0820,21
7922,ok,28.4343,28.4343,38
7923,ok,32.2857,32.2857,17
7924,ok,45.7486,45.7486,24
7925,ok,48.8773,48.8773,22
7926,ok,49.2146,49.2146,25
7927,ok,40.7299,40.7299,21
7928,ok,46.6695,46.6695,18
7929,ok,44.9943,44.9943,20
793,ok,49.4360,49.4360,39
7930,ok,46.0532,46.0532,24
7931,ok,48.8944,48.8944,23
7932,ok,44.3444,44.3444,14
7933,ok,46.4376,46.4376,27
7934,ok,45.6224,45.6224,12
7935,ok,31.5736,31.5736,25
7936,ok,40.6183,40.6183,16
7937,ok,38.5101,38.5101,44
7938,ok,46.3532,46.3532,17
7939,ok,44.4166,44.4166,18
794,ok,35.6857,35.6857,34
7940,ok,47.1353,47.1353,30
7941,ok,38.6648,38.6648,20
7942,ok,48.3780,48.3780,20
7944,ok,43.4062,42.6598,13
7945,ok,39.7896,39.7896,17
7946,ok,44.0361,44.0361,12
7947,ok,49.7021,49.7021,29
7948,ok,45.3063,45.3063,15
7949,ok,45.4616,45.4616,15
795,ok,44.3230,44.3230,23
7950,ok,45.4696,45.4696,38
7951,ok,34.6706,34.6706,25
7952,ok,25.4273,25.4273,25
7953,ok,37.5366,37.5366,23
7954,ok,41.3883,41.3883,19
7955,ok,37.4019,37.4019,31
7956,ok,41.7168,40.0454,40
7957,ok,48.6501,48.6501,14
7958,ok,42.9037,42.9037,34
7959,ok,44.8318,44.8318,20
796,ok,41.8259,41.8259,27
7960,ok,36.0747,36.0747,29
7961,ok,51.6854,48.6257,37
7962,ok,45.5519,45.5519,37
7963,ok,37.1235,37.1235,25
7964,ok,39.0936,39.0936,14
7965,ok,48.8839,48.8839,33
7966,ok,40.8339,40.8339,32
7967,ok,45.4847,45.4847,29
7968,ok,29.2441,29.2441,19
7969,ok,47.7989,47.7989,25
797,ok,44.7052,44.4093,14
7970,ok,40.7981,40.7981,24
7971,ok,28.5648,28.5648,35
7972,ok,49.6526,49.6526,25
7973,ok,37.9633,37.9633,20
7974,ok,49.9376,49.9376,33
7975,ok,40.9368,40.9368,17
7976,ok,48.4191,48.4191,10
7977,ok,47.8386,47.8386,31
7978,ok,48.0504,48.0504,14
7979,ok,44.6606,44.6606,18
798,ok,43.5289,43.5289,21
7980,ok,40.6318,40.6318,34
7981,ok,45.2656,45.2656,12
7982,ok,44.1999,44.1999,34
7983,ok,42.5431,42.5431,25
7984,ok,27.0591,27.0591,14
7985,ok,41.9890,41.9890,25
7986,ok,46.1605,46.1605,23
7987,ok,40.4771,40.4771,11
7988,ok,42.9560,42.9560,19
7989,ok,34.7845,34.7845,35
799,ok,39.2856,39.2856,26
7990,ok,41.6389,41.6389,16
7991,ok,45.3887,45.3887,24
7992,ok,46.9144,46.9144,29
7993,ok,43.5110,43.5110,28
7994,ok,39.1489,39.1489,22
7995,ok,26.7437,26.7437,24
7996,ok,44.4818,44.4818,26
7997,ok,44.5776,44.5776,21
7998,ok,40.0182,40.0182,17
7999,ok,35.1066,35.1066,21
80,ok,47.7069,47.7069,17
800,ok,42.0272,42.0272,20
8000,ok,45.3829,45.3829,16
8001,ok,46.6063,46.6063,21
8002,ok,49.9918,49.9918,40
8003,ok,29.8462,29.8462,22
8004,ok,42.5277,42.5277,14
8005,ok,40.3465,40.3465,31
8006,ok,51.8057,51.1278,25
8007,ok,40.8467,40.8467,18
8008,ok,45.4720,45.4720,24
8009,ok,44.8937,44.8937,25
801,ok,33.1030,33.1030,11
8010,ok,47.6600,47.6600,28
8011,ok,40.3601,39.4699,29
8012,ok,35.0369,35.0369,22
8013,ok,47.5473,45.9878,19
8014,ok,46.5776,46.5776,25
8015,ok,26.1178,26.1178,12
8016,ok,43.6689,43.6689,14
8017,ok,21.7054,21.7054,18
8018,ok,46.8362,46.8362,29
8019,ok,45.3725,45.3725,25
802,ok,37.7489,37.7489,25
8020,ok,38.2721,38.2721,14
8021,ok,46.2477,46.2477,20
8022,ok,26.7136,26.7136,13
8023,ok,49.0438,49.0438,37
8024,ok,48.3590,48.3590,33
8025,ok,23.3262,23.3262,19
8026,ok,32.8762,32.8762,30
8027,ok,27.5068,27.5068,14
8028,ok,36.6108,36.6107,25
8029,ok,45.9949,45.9949,43
803,ok,27.2890,27.2890,27
8030,ok,37.2795,37.2795,32
8031,ok,40.8927,40.8927,39
8032,ok,43.9091,43.9091,23
8033,ok,36.3935,36.3935,31
8034,ok,42.8834,42.8834,21
8035,ok,45.2266,45.2266,15
8036,ok,27.2963,27.2963,19
8037,ok,43.6141,43.6141,24
8038,ok,29.8887,29.8887,17
8039,ok,39.7176,39.7176,41
804,ok,44.3754,44.3754,13
8040,ok,44.0001,44.0001,38
8041,ok,39.8107,39.8107,30
8042,ok,43.6308,43.6308,17
8043,ok,46.4315,46.4315,29
8044,ok,49.6495,49.6495,23
8045,ok,48.2149,48.2149,22
8046,ok,45.3657,45.3657,24
8047,ok,28.2010,28.2010,22
8048,ok,43.0868,43.0868,18
8049,ok,51.1541,45.5756,45
805,ok,45.4147,45.4147,27
8050,ok,39.9816,39.9816,23
